NEWID,TAX_UNIT,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND17,DEPU_D17,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC,AGE_TP,AGE_SP,DEPUND13,DEPU_D13,DEPUND18,DEPU_D18
03782004,1,2017,2016,1,.15300,.15300,1,.14290,.14290,21,D,.04750,.04750,56226,D,0,D,0,D,0,D,0,D,0,D,0,D,1600,D,301,D,0,D,0,D,5596,D,5135,1958,5138,5133,1958,1958,8603,8603,56226,56226,56226,56226,0,0,0,0,0,0,0,0,50630,50630,0,0,5138,5133,5138,5133,4000,4000,7497,7497,0,0,0,0,0,0,0,0,0,0,D,0,D
03782014,1,2017,2016,0,.15300,.15300,1,.25000,.25000,23,D,.04250,.04250,90000,D,0,D,0,D,0,D,0,D,0,D,14460,D,0,D,0,D,0,D,0,D,0,D,15158,3570,15184,15139,3570,3570,13770,13770,88000,88000,88000,88000,0,0,0,0,0,0,0,0,88000,88000,0,0,15184,15139,15184,15139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782054,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,05,D,-.0650,-.0646,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,9132,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8258,8472,15132,15132,0,0,0,0,0,0,0,0,0,0,D,0,D
03782074,1,2017,2016,1,.15300,.15300,2,.25980,.25980,36,D,.04030,.04030,0,D,31492,D,0,D,0,D,0,D,0,D,9780,D,0,D,300,D,0,D,1,D,320,D,-2117,128,-2078,-2145,136,123,4818,4818,32962,32962,32962,32962,821,811,179,189,0,0,1899,1957,32962,32962,0,0,821,811,821,811,0,0,0,0,0,0,0,0,190,196,0,0,0,1,D,1,D
03782084,1,2017,2016,0,.15300,.15300,2,.14000,.14000,12,D,.06720,.06720,0,D,40465,D,0,D,16858,D,0,D,0,D,0,D,4000,D,180,D,0,D,0,D,8000,D,4312,2104,4315,4310,2104,2104,6191,6191,57323,57323,57323,57323,0,0,0,0,0,0,0,0,49323,49323,0,0,4315,4310,4315,4310,4400,4400,14272,14272,0,0,0,0,0,0,0,69,0,0,D,0,D
03782094,1,2017,2016,2,.15300,.15300,1,.23910,.24060,14,D,.04350,.03750,101853,D,0,D,0,D,1600,D,0,D,0,D,0,D,2100,D,0,D,0,D,1,D,7760,D,14192,3894,14304,14112,3550,4139,15584,15584,105587,105587,103987,103987,0,0,0,0,0,0,0,0,97827,97827,0,0,14304,14112,14304,14112,0,0,0,0,105,105,0,0,0,0,0,53,0,0,D,1,D
03782094,2,2017,2016,0,.15300,.15300,1,.10000,.10000,14,D,.04350,.03750,17465,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,709,627,712,707,573,666,2672,2672,17465,17465,17465,17465,0,0,0,0,0,0,0,0,17465,17465,0,0,712,707,712,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782094,3,2017,2016,2,.00000,.00000,1,-.3400,-.3400,14,D,-.0476,-.0340,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,1,D
03782124,1,2017,2016,1,.15300,.15300,1,.15000,.15000,31,D,.01750,.01750,38139,D,0,D,0,D,0,D,0,D,0,D,13200,D,0,D,0,D,0,D,0,D,0,D,2441,504,2448,2436,504,504,5835,5835,38139,38139,38139,38139,0,0,0,0,0,0,0,0,38139,38139,0,0,2448,2436,2448,2436,0,0,0,0,50,50,0,0,0,0,0,0,0,0,D,0,D
03782174,1,2017,2016,0,.15300,.15300,2,.23630,.23630,07,D,.05500,.05500,102000,D,58000,D,1700,D,0,D,0,D,0,D,0,D,3300,D,206,D,0,D,0,D,2312,D,25670,8235,25708,25643,8235,8235,24480,24480,158815,158815,158815,158815,0,0,0,0,0,0,0,0,156503,156503,0,0,25708,25643,25708,25643,0,0,0,0,0,0,0,0,0,0,0,0,56,0,D,0,D
03782184,1,2017,2016,0,.15300,.15300,1,.28000,.28000,11,D,.06000,.06000,106212,D,0,D,0,D,0,D,0,D,0,D,14100,D,0,D,0,D,0,D,0,D,0,D,19859,5887,19900,19831,5887,5887,16250,16250,106289,106289,106289,106289,0,0,0,0,0,0,0,0,106289,106289,0,0,19900,19831,19900,19831,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782204,1,2017,2016,2,.15300,.15300,1,.21060,.21060,47,D,.00000,.00000,18824,D,0,D,0,D,0,D,0,D,0,D,0,D,400,D,395,D,0,D,2,D,6160,D,-7483,0,-7438,-7514,0,0,2880,2880,18824,18824,18824,18824,0,0,2000,2000,0,0,5438,5514,18824,18824,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,1088,1103,0,42,0,1,D,2,D
03782204,2,2017,2016,0,.15300,.15300,1,.15000,.15000,47,D,.05750,.05750,36719,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3486,1628,3492,3482,1628,1628,5618,5618,36719,36719,36719,36719,0,0,0,0,0,0,0,0,36719,36719,0,0,3492,3482,3492,3482,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782224,1,2017,2016,2,.02900,.02900,2,.00000,.00000,05,D,.00000,.00000,0,D,244970,D,-53500,D,0,D,0,D,0,D,0,D,19970,D,757,D,0,D,2,D,35260,D,-2000,0,-2000,-2000,0,0,21798,22877,56693,56693,56693,56693,0,0,2000,2000,0,0,0,0,21433,21433,0,0,0,0,0,0,8258,8472,55987,55987,0,0,0,0,0,0,0,46,0,1,D,2,D
03782234,1,2017,2016,1,.15300,.15300,2,.15000,.15000,10,D,.00000,.00000,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,T,0,T
03782234,2,2017,2016,0,.15300,.15300,2,.15000,.15000,10,D,.00000,.00000,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,0,T,0,T
03782234,3,2017,2016,1,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,T,0,T
03782244,1,2017,2016,1,.15300,.15300,1,.25980,.25980,25,D,.04000,.04000,20000,D,0,D,0,D,0,D,0,D,0,D,5100,D,0,D,225,D,0,D,1,D,0,D,-3999,177,-3967,-4023,177,177,3060,3060,18571,18571,18571,18571,117,112,883,888,0,0,3084,3135,18571,18571,0,0,117,112,117,112,3400,3400,225,225,0,0,0,0,0,0,0,45,0,1,D,1,D
03782254,1,2017,2016,1,.15300,.15300,1,.15000,.15000,0,T,.00000,.00000,56246,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,50,D,0,D,0,D,0,D,5157,0,5164,5152,0,0,8606,8606,56246,56246,0,0,0,0,0,0,0,0,0,0,56246,56246,0,0,5164,5152,5164,5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,1,D
03782264,1,2017,2016,0,.15300,.15300,1,.25000,.25000,06,D,.04630,.04630,60000,D,0,D,0,D,0,D,0,D,0,D,13200,D,0,D,0,D,0,D,0,D,0,D,8158,2297,8184,8139,2299,2296,9180,9180,60000,60000,60000,60000,0,0,0,0,0,0,0,0,60000,60000,0,0,8184,8139,8184,8139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782264,2,2017,2016,0,.15300,.15300,1,.07650,.07650,06,D,.00770,.00770,9965,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-382,-38,-376,-386,-38,-39,1525,1525,9965,9965,9965,9965,0,0,0,0,0,0,376,386,9965,9965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,0,0,0,D,0,D
03782324,1,2017,2016,3,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1400,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,14000,1400,1400,0,0,0,0,0,0,0,0,0,0,D,0,D
03782384,1,2017,2016,1,.15300,.15300,1,.10000,.10000,33,D,.04040,.04040,19360,D,0,D,0,D,0,D,0,D,0,D,26400,D,0,D,0,D,0,D,0,D,0,D,193,112,196,191,113,111,2962,2962,19360,19360,19360,19360,0,0,0,0,0,0,0,0,19360,19360,0,0,196,191,196,191,11150,11200,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782384,2,2017,2016,0,.15300,.15300,1,.15000,.15000,33,D,.06000,.06000,23679,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1530,664,1536,1526,668,661,3623,3623,23679,23679,23679,23679,0,0,0,0,0,0,0,0,23679,23679,0,0,1536,1526,1536,1526,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782384,3,2017,2016,0,.15300,.15300,1,.15000,.15000,33,D,.06570,.06570,27446,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2095,904,2101,2091,908,901,4199,4199,27446,27446,27446,27446,0,0,0,0,0,0,0,0,27446,27446,0,0,2101,2091,2101,2091,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782394,1,2017,2016,0,.00000,.00000,2,.18500,.18500,50,D,.03170,.03290,0,D,0,D,0,D,16614,D,38472,D,0,D,0,D,6300,D,100,D,0,D,0,D,3600,D,1597,67,1603,1593,78,59,0,0,37975,37975,28662,28662,0,0,0,0,0,0,0,0,37975,37975,0,0,1603,1593,1603,1593,17566,17798,3600,3600,0,0,0,0,0,0,0,66,0,0,D,0,D
03782404,1,2017,2016,0,.15300,.15300,1,.25000,.25000,44,D,.00000,.00000,50000,D,0,D,0,D,0,D,0,D,0,D,13608,D,0,D,0,D,0,D,0,D,0,D,5658,0,5684,5639,0,0,7650,7650,50000,50000,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,5684,5639,5684,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782504,1,2017,2016,0,.00000,.00000,1,.00000,-.0765,05,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4000,D,522,D,0,D,0,D,240,D,0,0,0,0,0,0,0,0,8384,8384,8384,8384,0,0,0,0,0,0,0,0,8384,8384,0,0,0,0,0,0,4129,4236,4762,4762,0,0,0,0,0,0,0,0,0,0,D,0,D
03782524,1,2017,2016,0,.15300,.15300,2,.27750,.27750,01,D,.03230,.03230,0,D,29039,D,0,D,20551,D,45672,D,0,D,0,D,1300,D,784,D,0,D,0,D,2208,D,7731,1537,7743,7723,1537,1538,4443,4443,79752,79752,49590,49590,0,0,0,0,0,0,0,0,79752,79752,0,0,7743,7723,7743,7723,4000,4000,6513,6513,0,0,0,0,0,0,0,65,0,0,D,0,D
03782554,1,2017,2016,0,.15300,.15300,2,.25000,.25000,0,T,.00000,.00000,40000,D,53000,D,0,D,43200,D,0,D,0,D,0,D,1400,D,0,D,0,D,0,D,11388,D,19333,0,19371,19306,0,0,14229,14229,132200,132200,0,0,0,0,0,0,0,0,0,0,120812,120812,0,0,19371,19306,19371,19306,0,0,0,0,0,0,0,0,0,0,0,61,0,0,D,0,D
03782564,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,33,D,-.0229,-.0229,0,D,0,D,0,D,0,D,24888,D,0,D,0,D,8500,D,2149,D,0,D,0,D,6200,D,0,0,0,0,0,0,0,0,8848,8848,8848,8848,0,0,0,0,0,0,0,0,8848,8848,0,0,0,0,0,0,7950,8000,16849,16849,0,0,0,0,0,0,0,0,0,0,D,0,D
03782574,1,2017,2016,4,.15300,.15300,2,.15000,.15000,14,D,.04350,.03750,39962,D,39450,D,0,D,0,D,0,D,0,D,16620,D,0,D,0,D,0,D,4,D,0,D,1438,2723,1449,1429,2489,2890,12150,12150,79412,79412,79412,79412,4000,4000,0,0,0,0,0,0,79412,79412,0,0,5449,5429,5449,5429,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,4,D
03782584,1,2017,2016,0,.15300,.15300,1,.17650,.17650,44,D,.00000,.00000,13000,D,0,D,0,D,0,D,0,D,0,D,7200,D,0,D,10,D,0,D,0,D,0,D,112,0,121,106,0,0,1989,1989,13000,13000,0,0,0,0,0,0,0,0,144,154,13000,13000,0,0,265,260,265,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782584,2,2017,2016,0,.15300,.15300,1,.10000,.10000,44,D,.00000,.00000,16892,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,651,0,654,649,0,0,2584,2584,16892,16892,0,0,0,0,0,0,0,0,0,0,16892,16892,0,0,654,649,654,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782654,1,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.04000,.04000,32640,D,0,D,0,D,0,D,0,D,0,D,7800,D,0,D,0,D,0,D,0,D,0,D,2874,498,2880,2870,509,490,4994,4994,32640,32640,32640,32640,0,0,0,0,0,0,0,0,32640,32640,0,0,2880,2870,2880,2870,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782654,2,2017,2016,0,.15300,.15300,1,.15000,.15000,05,D,.02000,.02000,22800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1398,178,1404,1394,182,175,3488,3488,22800,22800,22800,22800,0,0,0,0,0,0,0,0,22800,22800,0,0,1404,1394,1404,1394,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782724,1,2017,2016,0,.15300,.15300,1,.15000,.15000,33,D,.06450,.06450,33420,D,0,D,0,D,0,D,0,D,0,D,17100,D,0,D,28,D,0,D,0,D,0,D,2991,1303,2997,2987,1308,1299,5113,5113,33420,33420,33420,33420,0,0,0,0,0,0,0,0,33420,33420,0,0,2997,2987,2997,2987,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782754,1,2017,2016,0,.15300,.15300,1,.25000,.25000,44,D,.00000,.00000,56000,D,0,D,0,D,0,D,0,D,0,D,17400,D,0,D,0,D,0,D,0,D,0,D,11238,0,11264,11219,0,0,8568,8568,72320,72320,0,0,0,0,0,0,0,0,0,0,72320,72320,0,0,11264,11219,11264,11219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782764,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,23,D,.02170,.01890,0,D,0,D,0,D,800,D,11208,D,0,D,0,D,3000,D,336,D,0,D,0,D,360,D,0,-1230,0,0,-1225,-1234,0,0,800,800,800,800,0,0,0,0,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,1200,1200,0,0,0,0,0,0,0,0,D,0,D
03782784,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,20604,D,0,D,0,D,4400,D,9,D,0,D,0,D,2100,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782844,1,2017,2016,0,.15300,.15300,1,.23750,.23750,45,D,.05000,.05000,58000,D,0,D,0,D,0,D,0,D,0,D,15192,D,0,D,565,D,0,D,0,D,4800,D,7174,2900,7193,7160,2900,2900,8874,8874,58000,58000,58000,58000,0,0,0,0,0,0,0,0,53200,53200,0,0,7193,7160,7193,7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782864,1,2017,2016,1,.00000,.00000,1,-.0765,-.0765,21,D,-.0207,-.0199,0,D,0,D,0,D,5532,D,11004,D,0,D,3648,D,0,D,24,D,0,D,0,D,1200,D,0,0,0,0,0,0,0,0,5532,5532,5532,5532,0,0,0,0,0,0,0,0,5532,5532,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0,61,0,0,D,0,D
03782874,1,2017,2016,0,.15300,.15300,2,.23110,.23110,12,D,.07630,.07630,84000,D,60000,D,0,D,0,D,0,D,0,D,0,D,2700,D,100,D,0,D,0,D,27232,D,16201,7136,16239,16174,7136,7136,22032,22032,144000,144000,144000,144000,0,0,0,0,0,0,0,0,116768,116768,0,0,16239,16174,16239,16174,4400,4400,37116,37116,0,0,0,0,0,0,0,51,0,0,D,0,D
03782884,1,2017,2016,2,.00000,.00000,1,-.0765,-.0765,45,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2460,D,0,D,0,D,0,D,852,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782904,1,2017,2016,0,.15300,.15300,1,.25000,.25000,01,D,.03370,.03370,50000,D,0,D,0,D,0,D,0,D,0,D,11820,D,0,D,120,D,0,D,0,D,0,D,5658,1905,5684,5639,1904,1906,7650,7650,50000,50000,50000,50000,0,0,0,0,0,0,0,0,50000,50000,0,0,5684,5639,5684,5639,2000,2000,3945,3945,0,0,0,0,0,0,0,0,0,0,D,0,D
03782924,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,33,D,-.0229,-.0229,0,D,0,D,0,D,0,D,0,D,0,D,3600,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,800,800,800,800,0,0,0,0,0,0,0,0,800,800,0,0,0,0,0,0,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782954,1,2017,2016,0,.15300,.15300,1,.25000,.25000,44,D,.00000,.00000,62000,D,0,D,0,D,0,D,0,D,0,D,13920,D,0,D,274,D,0,D,0,D,0,D,8658,0,8684,8639,0,0,9486,9486,62000,62000,0,0,0,0,0,0,0,0,0,0,62000,62000,0,0,8684,8639,8684,8639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782964,1,2017,2016,2,.15300,.15300,2,.24870,.24870,10,D,.00000,.00000,100000,D,90000,D,0,D,0,D,0,D,0,D,0,D,3500,D,5,D,0,D,2,D,7632,D,28982,0,29023,28953,0,0,29070,29070,178814,178814,0,0,0,0,0,0,0,0,0,0,171182,171182,0,0,29023,28953,29023,28953,0,0,0,0,0,0,0,0,0,0,0,46,0,2,D,2,D
03782974,1,2017,2016,0,.00000,.00000,1,-.0765,-.0765,33,D,-.0229,-.0229,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950,8000,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03782994,1,2017,2016,0,.00000,.00000,2,.23500,.23500,11,D,.06000,.06000,0,D,0,D,0,D,96348,D,29076,D,0,D,0,D,9800,D,70,D,0,D,0,D,6000,D,14805,4140,14843,14778,4140,4140,0,0,121313,121313,96598,96598,0,0,0,0,0,0,0,0,115313,115313,0,0,14843,14778,14843,14778,3000,3000,15870,15870,0,0,0,0,0,0,0,0,63,0,D,0,D
03783004,1,2017,2016,2,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,0,D,52500,D,0,D,0,D,0,D,0,D,5436,D,0,D,0,D,0,D,2,D,0,D,608,0,620,600,0,0,8033,8033,52447,52447,0,0,2000,2000,0,0,0,0,0,0,52447,52447,0,0,2620,2600,2620,2600,0,0,0,0,0,0,0,0,0,0,0,28,0,2,D,2,D
03783024,1,2017,2016,1,.15300,.15300,2,.25000,.25000,18,D,.05800,.05800,42000,D,60000,D,0,D,0,D,0,D,0,D,0,D,2100,D,2159,D,0,D,0,D,2272,D,10803,5139,10855,10765,5139,5139,15606,15606,102000,102000,102000,102000,0,0,0,0,0,0,0,0,102000,102000,0,0,10855,10765,10855,10765,2460,2480,6531,6531,0,0,0,0,0,0,0,59,0,0,D,0,D
03783054,1,2017,2016,0,.15300,.15300,1,.15000,.15000,34,D,.05500,.05750,34314,D,0,D,0,D,0,D,0,D,0,D,0,D,80,D,0,D,0,D,0,D,0,D,3125,1444,3131,3121,1499,1406,5250,5250,34314,34314,34314,34314,0,0,0,0,0,0,0,0,34314,34314,0,0,3131,3121,3131,3121,8250,8750,80,80,0,0,0,0,0,0,0,0,0,0,D,0,D
03783054,2,2017,2016,0,.00000,.00000,2,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,17500,0,0,0,0,0,0,0,0,0,58,0,0,D,0,D
03783064,1,2017,2016,1,.15300,.15300,1,.10000,.10000,24,D,.05100,.05070,22880,D,0,D,0,D,0,D,0,D,0,D,8720,D,0,D,12,D,0,D,0,D,0,D,545,-713,548,543,-714,-712,3501,3501,22880,22880,22880,22880,0,0,0,0,0,0,0,0,22880,22880,0,0,548,543,548,543,9300,9350,421,427,1007,1003,0,0,0,0,0,0,0,0,D,0,D
03783074,1,2017,2016,0,.00000,.00000,1,.00000,-.0765,05,D,.00000,-.0646,0,D,0,D,0,D,6668,D,0,D,0,D,15600,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,6668,6668,6668,6668,0,0,0,0,0,0,0,0,6668,6668,0,0,0,0,0,0,4129,4236,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03783114,1,2017,2016,0,.15300,.15300,1,.00000,.00000,06,D,.00000,.00000,8000,D,0,D,0,D,0,D,11676,D,0,D,11868,D,0,D,115,D,0,D,0,D,300,D,-508,-51,-506,-510,-51,-51,1224,1224,8000,8000,8000,8000,0,0,0,0,0,0,506,510,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,D,0,D
03783134,1,2017,2016,2,.15300,.15300,2,.15000,.15000,33,D,.06450,.06450,42000,D,55000,D,0,D,0,D,0,D,0,D,0,D,4300,D,0,D,0,D,2,D,1384,D,7291,3613,7303,7283,3419,3751,14841,14841,97000,97000,97000,97000,2000,2000,0,0,0,0,0,0,97000,97000,0,0,9303,9283,9303,9283,15950,16050,0,0,0,0,0,0,0,0,0,0,0,1,D,2,D
03783154,1,2017,2016,1,.15300,.15300,1,.15000,.15000,19,D,.05100,.05100,56983,D,0,D,0,D,0,D,0,D,0,D,0,D,2500,D,400,D,0,D,0,D,0,D,5268,1645,5275,5262,1634,1653,8718,8718,56983,56983,56983,56983,0,0,0,0,0,0,0,0,56983,56983,0,0,5275,5262,5275,5262,0,0,0,0,0,0,0,0,0,0,0,56,0,0,D,0,D
03783164,1,2017,2016,2,.15300,.15300,2,.00000,.00000,44,D,.00000,.00000,11633,D,12089,D,0,D,0,D,0,D,0,D,0,D,2900,D,0,D,1280,D,2,D,2096,D,-7598,0,-7572,-7616,0,0,3629,3629,23722,23722,0,0,0,0,2000,2000,0,0,5572,5616,23722,23722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,2,D
03783224,1,2017,2016,1,.15300,.15300,2,.25000,.25000,11,D,.06000,.06000,89000,D,53000,D,0,D,0,D,0,D,0,D,16800,D,0,D,650,D,0,D,1,D,0,D,20803,7456,20855,20765,7456,7456,21726,21726,142000,142000,142000,142000,0,0,0,0,0,0,0,0,142000,142000,0,0,20855,20765,20855,20765,3000,3000,0,0,0,0,0,0,0,0,0,0,30,1,D,1,D
03783244,1,2017,2016,0,.15300,.15300,1,.25000,.25000,14,D,.04350,.03750,73000,D,0,D,0,D,0,D,0,D,0,D,8100,D,0,D,0,D,0,D,0,D,0,D,11408,2906,11434,11389,2656,3084,11169,11169,73000,73000,73000,73000,0,0,0,0,0,0,0,0,73000,73000,0,0,11434,11389,11434,11389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03783244,2,2017,2016,0,.15300,.15300,1,.10000,.10000,14,D,.04350,.03750,17547,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,717,631,720,715,576,669,2685,2685,17547,17547,17547,17547,0,0,0,0,0,0,0,0,17547,17547,0,0,720,715,720,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,D
03783254,1,2017,2016,0,.15300,.15300,2,.25000,.25000,31,D,.06370,.06370,70000,D,102000,D,0,D,0,D,0,D,0,D,43796,D,0,D,35,D,0,D,0,D,300,D,29315,6284,29368,29278,6284,6284,26316,26316,172000,172000,172000,172000,0,0,0,0,0,0,0,0,172000,172000,0,0,29368,29278,29368,29278,0,0,0,0,0,0,0,0,0,0,0,0,28,0,D,0,D
03783264,1,2017,2016,0,.00000,.00000,1,.23700,.23850,17,D,.05200,.04600,0,D,0,D,0,D,0,D,23016,D,0,D,0,D,5200,D,0,D,0,D,0,D,11504,D,7196,1529,7232,7169,1458,1580,0,0,68057,68057,48493,48493,0,0,0,0,0,0,0,0,56553,56553,0,0,7232,7169,7232,7169,3000,3000,8352,8352,0,0,0,0,0,0,0,0,0,0,D,0,D
03783274,1,2017,2016,3,.03800,.03800,2,.35000,.35000,14,D,.04350,.03750,244970,D,150000,D,0,D,0,D,0,D,0,D,0,D,19970,D,0,D,20160,D,3,D,13340,D,93821,14760,94002,93692,13405,15728,42147,44304,394970,394970,394970,394970,0,0,0,0,1200,1200,0,0,381630,381630,6246,7057,88956,87835,88956,87835,0,0,0,0,999,999,0,0,0,0,0,0,0,3,D,3,D
03783314,1,2017,2016,3,.15300,.15300,1,.00000,.21060,03,D,.00000,.00000,18196,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,0,D,-7597,-100,-7571,-7616,-100,-100,2784,2784,18196,18196,18196,18196,0,0,2000,2000,0,0,5571,5616,18196,18196,0,0,0,0,0,0,10198,10366,373,378,0,0,0,0,0,0,0,0,0,1,D,2,D
